num_announcements, num_withdrawals, duplicate_announce, longest_aspath, shortest_aspath, avg_as_path, num_prepended_ases, tlong_events, tshort_events, avg_edit_distance, max_edit_distance, num_edited_paths, rare_as1, rare_as2, rare_as3, rare_as4, rare_as5, event_type, mrai
34, 5, 25, 16, 3, 6.370551601423488, 42, 3, 1, 1.8571428571428572, 4, 7, 0, 0, 0, 0, 0,1,5
6, 6, 6, 10, 4, 6.369565217391305, 4, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
18, 3, 14, 9, 3, 6.367077464788732, 22, 0, 3, 3.0, 3, 3, 0, 0, 0, 0, 0,1,5
13, 3, 7, 14, 3, 6.366301969365427, 14, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
7, 2, 6, 8, 3, 6.365183246073299, 3, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
18, 3, 8, 10, 3, 6.364069264069264, 26, 2, 1, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,5
28, 2, 24, 16, 3, 6.355859709153123, 33, 3, 2, 3.625, 13, 8, 0, 0, 0, 0, 0,1,5
17, 3, 12, 12, 3, 6.354140127388535, 26, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,5
10, 5, 7, 14, 3, 6.354334038054969, 11, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,5
6, 1, 5, 16, 6, 6.361029101644876, 18, 0, 1, 3.0, 6, 3, 0, 0, 0, 0, 0,1,5
16, 3, 11, 12, 3, 6.363217427733557, 20, 2, 2, 7.0, 10, 4, 0, 0, 0, 0, 0,1,5
21, 7, 16, 11, 3, 6.362126245847176, 21, 1, 2, 3.25, 5, 4, 0, 0, 0, 0, 0,1,5
20, 6, 15, 16, 3, 6.364909390444811, 31, 0, 3, 5.75, 14, 4, 0, 0, 0, 0, 0,1,5
16, 6, 14, 8, 3, 6.358428805237316, 8, 1, 1, 3.0, 4, 3, 0, 0, 0, 0, 0,1,5
16, 1, 8, 16, 3, 6.360569105691057, 25, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,5
12, 3, 9, 10, 3, 6.360436893203883, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
7, 5, 4, 7, 4, 6.359015732150061, 1, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0,1,5
22, 4, 16, 16, 3, 6.364654138344662, 36, 2, 1, 2.5714285714285716, 4, 7, 0, 0, 0, 0, 0,1,5
22, 3, 9, 11, 3, 6.368608799048752, 25, 4, 3, 5.428571428571429, 9, 7, 0, 0, 0, 0, 0,1,5
15, 4, 9, 9, 3, 6.366430260047282, 8, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0,1,5
9, 0, 3, 16, 4, 6.371417353749509, 18, 1, 2, 3.5, 6, 4, 0, 0, 0, 0, 0,1,5
22, 1, 13, 12, 3, 6.368625924484235, 21, 1, 2, 4.0, 6, 4, 0, 0, 0, 0, 1,1,5
12, 3, 10, 9, 3, 6.367299496319256, 11, 0, 1, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
19, 5, 14, 16, 3, 6.368846153846154, 20, 1, 0, 5.666666666666667, 13, 3, 1, 0, 0, 0, 0,1,5
12, 3, 9, 9, 3, 6.367534456355283, 12, 0, 1, 3.5, 6, 2, 0, 0, 0, 0, 0,1,5
31, 4, 29, 14, 3, 6.363601967461219, 30, 2, 4, 3.0, 6, 9, 0, 0, 0, 0, 0,1,5
17, 2, 10, 18, 3, 6.371052631578947, 35, 1, 2, 5.0, 8, 4, 0, 0, 0, 0, 0,1,5
12, 1, 9, 11, 3, 6.3678892215568865, 4, 1, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
9, 6, 7, 16, 5, 6.3733681462141, 19, 1, 0, 3.0, 4, 2, 0, 0, 0, 0, 0,1,5
11, 2, 8, 9, 3, 6.367384843982169, 6, 1, 0, 2.5, 4, 2, 0, 0, 0, 0, 0,1,5
28, 4, 20, 14, 3, 6.361029411764706, 26, 3, 3, 2.375, 3, 8, 0, 0, 0, 0, 0,1,5
24, 5, 18, 16, 3, 6.368075801749272, 51, 1, 2, 8.666666666666666, 14, 3, 0, 0, 0, 0, 0,1,5
8, 2, 7, 11, 5, 6.368459302325581, 9, 2, 2, 3.4, 5, 5, 0, 0, 0, 0, 0,1,5
24, 7, 16, 8, 3, 6.357348703170029, 7, 1, 0, 3.5, 5, 2, 0, 0, 0, 0, 0,1,5
17, 2, 10, 20, 3, 6.369137128535625, 51, 2, 2, 6.0, 9, 4, 0, 0, 0, 0, 0,1,5
10, 3, 7, 14, 4, 6.377452729218694, 27, 0, 2, 5.0, 6, 2, 0, 0, 0, 0, 0,1,5
37, 8, 21, 13, 3, 6.371478873239437, 50, 5, 6, 4.230769230769231, 9, 13, 0, 0, 0, 0, 0,1,5
5, 4, 3, 11, 6, 6.561933534743202, 2, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,1
36, 3, 19, 16, 3, 6.556379821958457, 43, 2, 3, 3.375, 7, 8, 0, 0, 0, 0, 0,1,1
11, 2, 2, 10, 4, 6.559272011805214, 10, 0, 2, 4.0, 5, 2, 0, 0, 0, 0, 0,1,1
27, 4, 16, 13, 3, 6.55631067961165, 23, 2, 2, 5.375, 11, 8, 0, 0, 0, 0, 0,1,1
21, 3, 13, 16, 3, 6.560307544449784, 32, 2, 3, 6.8, 13, 5, 0, 0, 0, 0, 0,1,1
21, 1, 14, 11, 3, 6.5537583254043765, 18, 1, 0, 5.0, 8, 2, 0, 0, 0, 0, 0,1,1
16, 6, 10, 11, 3, 6.548158640226629, 12, 0, 1, 1.75, 3, 4, 0, 0, 0, 0, 0,1,1
11, 1, 8, 14, 4, 6.546265852512917, 14, 1, 3, 3.0, 5, 5, 0, 0, 0, 0, 0,1,1
26, 8, 21, 12, 3, 6.536890951276102, 23, 1, 0, 3.0, 5, 3, 0, 0, 0, 0, 0,1,1
16, 4, 11, 13, 3, 6.529709811146937, 10, 0, 2, 4.0, 6, 3, 0, 0, 0, 0, 0,1,1
18, 5, 13, 16, 3, 6.533576975788031, 36, 2, 0, 5.0, 9, 3, 0, 0, 0, 0, 0,1,1
10, 4, 7, 12, 4, 6.536607548885857, 21, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
19, 5, 11, 10, 3, 6.533814247069432, 13, 0, 4, 4.0, 6, 5, 0, 0, 0, 0, 1,1,1
22, 6, 10, 16, 3, 6.541964285714286, 41, 3, 4, 4.571428571428571, 7, 7, 0, 0, 0, 0, 0,1,1
34, 1, 11, 13, 4, 6.557607739665787, 54, 0, 5, 2.0, 5, 6, 0, 0, 0, 0, 0,1,1
21, 2, 14, 13, 3, 6.554248366013072, 23, 1, 0, 3.0, 5, 3, 0, 0, 0, 0, 0,1,1
13, 5, 7, 15, 3, 6.556759098786828, 22, 1, 2, 4.333333333333333, 5, 3, 0, 0, 0, 0, 0,1,1
24, 2, 12, 16, 3, 6.558747855917667, 38, 3, 2, 3.857142857142857, 7, 7, 0, 0, 0, 0, 0,1,1
17, 4, 11, 10, 3, 6.5534269902085995, 16, 1, 2, 3.25, 5, 4, 0, 0, 0, 0, 0,1,1
19, 4, 11, 16, 4, 6.561233108108108, 42, 1, 3, 4.75, 6, 4, 0, 0, 0, 0, 0,1,1
23, 5, 12, 11, 3, 6.55499790882476, 12, 2, 1, 4.6, 9, 5, 0, 0, 0, 0, 0,1,1
21, 3, 9, 32, 3, 6.572553897180763, 62, 1, 2, 3.8, 8, 5, 0, 0, 0, 0, 0,1,1
18, 1, 14, 16, 4, 6.575720164609053, 36, 2, 1, 6.0, 11, 3, 0, 0, 0, 0, 0,1,1
14, 5, 9, 8, 3, 6.569558101472995, 8, 1, 0, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
18, 5, 13, 17, 4, 6.582453290008123, 51, 1, 4, 4.833333333333333, 9, 6, 0, 0, 0, 0, 0,1,1
19, 1, 16, 16, 3, 6.580008061265619, 27, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,1
19, 7, 13, 32, 3, 6.6068, 96, 2, 1, 11.333333333333334, 25, 3, 0, 0, 0, 0, 0,1,1
33, 2, 29, 16, 3, 6.600078957757599, 30, 2, 1, 3.0, 5, 5, 0, 0, 0, 0, 0,1,1
28, 5, 23, 13, 3, 6.598203826630223, 39, 3, 5, 4.6, 11, 10, 0, 0, 0, 0, 0,1,1
7, 2, 3, 9, 3, 6.5965732087227416, 5, 0, 1, 7.0, 7, 1, 0, 0, 0, 0, 0,1,1
21, 3, 17, 14, 3, 6.59057551178061, 21, 1, 0, 5.0, 8, 2, 0, 0, 0, 0, 0,1,1
18, 4, 11, 17, 3, 6.584963559647104, 15, 2, 2, 3.75, 5, 4, 0, 0, 0, 0, 0,1,1
10, 4, 5, 10, 4, 6.581581964081009, 6, 1, 2, 2.6, 3, 5, 0, 0, 0, 0, 0,1,1
52, 3, 18, 18, 3, 6.5710003746721615, 41, 4, 4, 4.0, 5, 8, 0, 0, 0, 0, 4,1,1
9, 4, 2, 14, 5, 6.5758028379387605, 14, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 5,1,1
29, 4, 11, 12, 3, 6.578869597340229, 30, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 12,1,1
23, 5, 19, 18, 4, 6.595238095238095, 57, 1, 2, 5.8, 12, 5, 0, 0, 0, 0, 0,1,1
12, 4, 9, 16, 4, 6.600291757840992, 22, 2, 1, 4.75, 9, 4, 0, 0, 0, 0, 0,1,1
29, 6, 16, 14, 3, 6.6037531577048, 35, 1, 2, 6.0, 8, 3, 0, 0, 0, 0, 0,1,1
7, 0, 5, 16, 4, 6.605831533477322, 14, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
7, 6, 5, 13, 5, 6.6064631956912026, 4, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,1
49, 6, 30, 15, 3, 6.612914608327452, 64, 4, 6, 3.8333333333333335, 5, 12, 0, 0, 0, 0, 0,1,1
12, 1, 9, 14, 4, 6.612789880534083, 15, 0, 2, 2.25, 4, 4, 0, 0, 0, 0, 0,1,1
36, 7, 24, 14, 3, 6.602706453851492, 33, 4, 1, 2.4285714285714284, 4, 7, 0, 0, 0, 0, 0,1,1
2, 2, 2, 9, 5, 6.602981969486824, 3, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
29, 4, 20, 16, 3, 6.598695502917954, 30, 1, 1, 4.4, 14, 5, 0, 0, 0, 0, 0,1,1
25, 10, 14, 9, 3, 6.589857045609258, 17, 1, 3, 3.1666666666666665, 6, 6, 0, 0, 0, 0, 0,1,1
13, 1, 8, 13, 4, 6.593358183666553, 20, 2, 2, 3.8, 5, 5, 0, 0, 0, 0, 0,1,1
39, 7, 26, 16, 3, 6.5832775919732445, 38, 4, 5, 3.9, 6, 10, 0, 0, 0, 0, 0,1,1
6, 1, 3, 12, 4, 6.582109479305741, 6, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
11, 6, 9, 8, 3, 6.5756568007981375, 2, 0, 2, 1.8, 3, 5, 0, 0, 0, 0, 0,1,1
27, 7, 19, 16, 3, 6.567237969676994, 27, 2, 3, 4.714285714285714, 13, 7, 0, 0, 0, 0, 0,1,1
9, 5, 8, 11, 4, 6.567203417679921, 8, 1, 1, 5.5, 8, 2, 0, 0, 0, 0, 0,1,1
31, 6, 21, 12, 3, 6.554326610279766, 25, 3, 1, 3.5, 10, 6, 0, 0, 0, 0, 0,1,1
3, 6, 3, 16, 5, 6.559311017224569, 19, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
10, 3, 7, 13, 4, 6.5600907029478455, 12, 1, 1, 4.0, 11, 5, 0, 0, 0, 0, 0,1,1
34, 7, 26, 13, 3, 6.553348285805831, 43, 4, 3, 5.625, 10, 8, 0, 0, 0, 0, 0,1,1
23, 3, 21, 16, 4, 6.569338422391858, 72, 8, 4, 6.333333333333333, 11, 12, 0, 0, 0, 0, 0,1,1
32, 3, 25, 13, 3, 6.5705289672544085, 58, 5, 5, 6.416666666666667, 11, 12, 0, 0, 0, 0, 0,1,1
7, 5, 6, 12, 5, 6.572730128809299, 15, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
26, 2, 8, 16, 3, 6.379275140377744, 34, 2, 0, 6.333333333333333, 13, 3, 0, 0, 0, 0, 0,1,30
31, 5, 17, 9, 3, 6.373366834170854, 23, 3, 5, 3.5, 5, 8, 0, 0, 0, 0, 0,1,30
34, 5, 14, 15, 3, 6.368083003952569, 37, 0, 3, 3.0, 4, 4, 0, 0, 0, 0, 0,1,30
21, 3, 11, 14, 3, 6.363325183374083, 21, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
15, 4, 11, 15, 3, 6.359223300970874, 12, 1, 0, 3.0, 5, 2, 0, 0, 0, 0, 0,1,30
22, 4, 3, 14, 3, 6.361671469740634, 20, 1, 3, 3.0, 6, 5, 0, 0, 0, 0, 0,1,30
29, 6, 12, 16, 3, 6.365229748934154, 31, 2, 0, 5.666666666666667, 13, 3, 0, 0, 0, 0, 1,1,30
12, 4, 7, 8, 3, 6.35798398492699, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
23, 4, 14, 10, 3, 6.353215284249767, 12, 0, 1, 2.0, 2, 2, 0, 0, 0, 0, 0,1,30
16, 5, 13, 14, 3, 6.362164662349676, 25, 2, 1, 5.4, 12, 5, 0, 0, 0, 0, 0,1,30
2, 1, 2, 10, 6, 6.3636783733826245, 4, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
32, 1, 23, 20, 3, 6.360655737704918, 34, 2, 1, 3.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,30
21, 4, 7, 18, 3, 6.381145692377086, 71, 5, 6, 4.153846153846154, 10, 13, 0, 0, 0, 0, 0,1,30
12, 3, 8, 16, 3, 6.382682817406909, 16, 1, 1, 4.0, 5, 2, 0, 0, 0, 0, 0,1,30
13, 5, 3, 25, 5, 6.43621766280107, 130, 2, 6, 7.5, 13, 8, 0, 0, 0, 0, 0,1,30
20, 5, 7, 22, 3, 6.461096374889478, 89, 2, 3, 6.2, 10, 5, 0, 0, 0, 0, 0,1,30
20, 5, 14, 9, 3, 6.451796669588081, 9, 0, 1, 2.0, 2, 2, 0, 0, 0, 0, 0,1,30
21, 5, 8, 22, 3, 6.455058619192358, 35, 2, 0, 5.0, 10, 3, 0, 0, 0, 0, 0,1,30
24, 6, 18, 16, 3, 6.456811345079502, 36, 1, 1, 7.333333333333333, 14, 3, 0, 0, 0, 0, 0,1,30
18, 4, 14, 10, 3, 6.449893390191898, 11, 0, 2, 3.25, 6, 4, 0, 0, 0, 0, 1,1,30
14, 3, 9, 8, 3, 6.4417125900805425, 5, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
8, 8, 5, 16, 6, 6.451204055766794, 23, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,30
28, 5, 20, 11, 3, 6.441753653444676, 20, 3, 1, 4.2, 9, 5, 0, 0, 0, 0, 0,1,30
4, 3, 2, 7, 6, 6.441433930804502, 3, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
26, 3, 16, 16, 3, 6.437113402061856, 33, 1, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
9, 2, 7, 8, 4, 6.435497124075596, 7, 0, 0, 3.0, 4, 2, 0, 0, 0, 0, 0,1,30
8, 7, 6, 9, 4, 6.434070434070434, 9, 1, 2, 4.0, 6, 4, 0, 0, 0, 0, 0,1,30
28, 4, 22, 14, 3, 6.4255060728744935, 24, 2, 0, 2.25, 4, 4, 0, 0, 0, 0, 0,1,30
10, 6, 4, 11, 4, 6.424596774193549, 6, 0, 1, 1.6666666666666667, 2, 3, 0, 0, 0, 0, 0,1,30
64, 9, 31, 16, 3, 6.418238993710692, 61, 4, 3, 3.875, 14, 8, 0, 0, 0, 0, 0,1,30
11, 5, 8, 9, 5, 6.417612524461839, 9, 1, 2, 4.666666666666667, 6, 3, 0, 0, 0, 0, 0,1,30
44, 7, 29, 16, 3, 6.414005386687188, 65, 4, 1, 4.166666666666667, 9, 6, 0, 0, 0, 0, 0,1,30
10, 3, 7, 8, 5, 6.414718282866999, 2, 0, 0, 2.0, 2, 2, 0, 0, 0, 0, 2,1,30
13, 5, 7, 13, 4, 6.415713196033562, 12, 1, 2, 4.666666666666667, 6, 3, 0, 0, 0, 0, 0,1,30
27, 4, 17, 16, 3, 6.4163835409588525, 32, 2, 4, 4.714285714285714, 11, 7, 0, 0, 0, 0, 0,1,30
15, 5, 8, 13, 3, 6.417792792792793, 29, 2, 2, 5.5, 7, 4, 0, 0, 0, 0, 0,1,30
22, 1, 17, 11, 3, 6.418093819806404, 21, 1, 1, 2.0, 2, 2, 0, 0, 0, 0, 0,1,30
8, 7, 5, 16, 6, 6.426132145508538, 27, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,30
35, 7, 25, 13, 3, 6.423598387687798, 27, 2, 3, 4.6, 6, 5, 0, 0, 0, 0, 0,1,30
6, 3, 6, 11, 5, 6.425228519195612, 7, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 0,1,30
9, 3, 8, 16, 3, 6.432215743440233, 26, 2, 0, 6.5, 9, 2, 0, 0, 0, 0, 0,1,30
23, 2, 15, 13, 3, 6.4358511022768345, 31, 1, 2, 2.8, 5, 5, 0, 0, 0, 0, 0,1,30
6, 3, 5, 15, 4, 6.438514244500541, 15, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,30
36, 2, 28, 16, 3, 6.4396582413670345, 51, 2, 3, 4.0, 6, 6, 0, 0, 0, 0, 0,1,30
7, 3, 6, 14, 5, 6.443892045454546, 15, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 0,1,30
34, 7, 24, 16, 3, 6.433684210526316, 22, 2, 1, 2.0, 5, 5, 0, 0, 0, 0, 0,1,30
8, 2, 5, 8, 4, 6.433519944016795, 2, 0, 0, 2.5, 3, 2, 0, 0, 0, 0, 1,1,30
26, 9, 21, 10, 3, 6.425797503467407, 21, 3, 1, 3.0, 6, 5, 0, 0, 0, 0, 0,1,30
10, 2, 7, 14, 4, 6.429509329647547, 12, 1, 0, 3.5, 4, 2, 0, 0, 0, 0, 0,1,30
89, 8, 83, 16, 3, 6.42909822326517, 82, 23, 23, 4.266666666666667, 13, 60, 0, 0, 0, 0, 3,1,30
39, 9, 35, 11, 3, 6.4238914626075445, 33, 4, 2, 5.0, 9, 6, 0, 0, 0, 0, 0,1,30
12, 3, 11, 16, 4, 6.42847725774555, 28, 1, 3, 5.6, 13, 5, 0, 0, 0, 0, 0,1,30
25, 3, 20, 10, 3, 6.420071918927754, 13, 1, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
8, 0, 6, 13, 5, 6.424845125529834, 13, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,30
6, 8, 4, 14, 5, 6.4269443540514155, 11, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
22, 3, 15, 13, 3, 6.421647819063005, 26, 3, 2, 4.2, 9, 5, 0, 0, 0, 0, 0,1,30
6, 3, 4, 9, 4, 6.420831989680748, 5, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
28, 5, 21, 16, 3, 6.414509427932247, 31, 3, 1, 2.4, 4, 5, 0, 0, 0, 0, 0,1,30
7, 1, 3, 15, 4, 6.418686224489796, 17, 2, 0, 4.0, 6, 2, 0, 0, 0, 0, 0,1,30
8, 2, 6, 9, 6, 6.4204834605597965, 11, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,30
28, 3, 11, 13, 3, 6.178179824561403, 31, 0, 2, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,5
22, 3, 18, 16, 3, 6.179848320693391, 24, 2, 2, 3.3333333333333335, 6, 6, 0, 0, 0, 0, 0,1,5
30, 5, 9, 13, 4, 6.175373134328358, 23, 0, 7, 4.0, 6, 8, 0, 0, 0, 0, 0,1,5
129, 2, 14, 16, 3, 6.303740648379052, 263, 42, 9, 5.981132075471698, 11, 53, 0, 0, 0, 0, 1,1,5
11, 2, 8, 16, 5, 6.314484126984127, 24, 0, 1, 3.0, 6, 3, 0, 0, 0, 0, 0,1,5
15, 3, 8, 9, 4, 6.310192023633678, 3, 2, 1, 3.0, 3, 3, 0, 0, 0, 0, 0,1,5
11, 4, 9, 8, 3, 6.307541625857003, 12, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
23, 2, 10, 16, 3, 6.304116222760291, 25, 2, 4, 5.333333333333333, 13, 6, 0, 0, 0, 0, 0,1,5
18, 3, 11, 11, 3, 6.296207393182909, 17, 1, 0, 8.0, 8, 1, 0, 0, 0, 0, 0,1,5
110, 4, 23, 22, 4, 6.407660738714091, 302, 26, 15, 5.072727272727272, 18, 55, 0, 0, 0, 0, 6,1,5
113, 9, 39, 19, 3, 6.548568950563746, 387, 27, 3, 5.46875, 12, 32, 0, 0, 0, 0, 0,1,5
7, 2, 4, 8, 5, 6.5473411154345005, 4, 1, 0, 4.0, 6, 2, 0, 0, 0, 0, 0,1,5
17, 6, 9, 11, 3, 6.542918454935623, 15, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,5
57, 6, 19, 16, 3, 6.546711353162966, 62, 3, 2, 5.4, 14, 5, 0, 0, 0, 0, 0,1,5
34, 2, 11, 15, 5, 6.558446922759191, 43, 0, 2, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,5
44, 6, 23, 14, 3, 6.5505070993914805, 49, 3, 2, 6.2, 12, 5, 0, 0, 0, 0, 0,1,5
36, 3, 18, 11, 4, 6.544982007197121, 16, 1, 2, 2.25, 3, 4, 0, 0, 0, 0, 0,1,5
24, 5, 13, 12, 3, 6.538613861386138, 20, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
7, 2, 3, 10, 4, 6.537519747235387, 4, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
16, 3, 8, 16, 6, 6.544740973312402, 26, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
43, 5, 25, 17, 3, 6.539560015438055, 53, 3, 2, 5.0, 9, 6, 0, 0, 0, 0, 0,1,5
22, 3, 9, 17, 5, 6.553769613471106, 47, 3, 4, 6.0, 8, 7, 0, 0, 0, 0, 1,1,5
2, 4, 2, 14, 6, 6.55640535372849, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
33, 3, 16, 16, 3, 6.544184290030212, 29, 1, 0, 1.0, 1, 3, 0, 0, 0, 0, 0,1,5
12, 2, 7, 10, 5, 6.543984962406015, 8, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
30, 3, 20, 16, 3, 6.545724907063197, 55, 2, 4, 6.833333333333333, 14, 6, 0, 0, 0, 0, 0,1,5
13, 5, 10, 16, 4, 6.546429892711802, 13, 1, 1, 4.0, 4, 2, 0, 0, 0, 0, 0,1,5
11, 3, 4, 16, 4, 6.549742078113486, 18, 2, 3, 3.857142857142857, 6, 7, 0, 0, 0, 0, 3,1,5
24, 3, 12, 14, 3, 6.555514974433893, 50, 0, 1, 5.0, 9, 3, 0, 0, 0, 0, 0,1,5
6, 1, 5, 10, 5, 6.555393586005831, 6, 1, 0, 5.0, 8, 2, 0, 0, 0, 0, 0,1,5
31, 4, 20, 16, 3, 6.548468468468468, 33, 4, 1, 6.4, 13, 5, 0, 0, 0, 0, 0,1,5
11, 3, 4, 9, 4, 6.544508255563532, 6, 2, 2, 3.0, 7, 6, 0, 0, 0, 0, 1,1,5
9, 3, 4, 12, 3, 6.544543828264758, 13, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 1,1,5
21, 0, 14, 14, 3, 6.5397727272727275, 24, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,5
9, 3, 7, 12, 4, 6.540176991150442, 9, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,5
32, 7, 22, 9, 3, 6.526426321316066, 15, 3, 1, 3.25, 4, 4, 0, 0, 0, 0, 0,1,5
18, 5, 9, 16, 4, 6.529391304347826, 20, 1, 1, 7.333333333333333, 14, 3, 0, 0, 0, 0, 0,1,5
264, 3, 46, 20, 3, 6.588085377508761, 418, 31, 119, 5.196319018404908, 18, 163, 0, 0, 0, 0, 0,1,5
24, 3, 17, 14, 4, 6.586784698071451, 25, 3, 1, 3.75, 6, 4, 0, 0, 0, 0, 0,1,5
10, 1, 2, 10, 4, 6.584935392373149, 7, 0, 2, 3.25, 5, 4, 0, 0, 0, 0, 0,1,5
30, 3, 23, 14, 3, 6.578207930065563, 25, 1, 2, 4.666666666666667, 9, 3, 0, 0, 0, 0, 1,1,5
12, 4, 4, 8, 5, 6.576049766718507, 9, 2, 2, 3.4, 6, 5, 0, 0, 0, 0, 0,1,5
13, 5, 9, 16, 3, 6.575898389095415, 21, 1, 0, 1.75, 4, 4, 0, 0, 0, 0, 1,1,5
19, 3, 12, 11, 3, 6.571912534647367, 18, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,5
8, 1, 5, 14, 6, 6.576958525345622, 24, 1, 1, 9.0, 12, 2, 0, 0, 0, 0, 0,1,5
31, 2, 22, 17, 3, 6.569385270846014, 30, 5, 1, 2.125, 5, 8, 0, 0, 0, 0, 0,1,5
9, 5, 4, 8, 5, 6.568740515933232, 6, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0,1,5
17, 4, 7, 8, 3, 6.565217391304348, 4, 2, 4, 4.125, 6, 8, 0, 0, 0, 0, 0,1,5
24, 2, 17, 16, 3, 6.561151079136691, 21, 1, 1, 3.5, 4, 2, 0, 0, 0, 0, 2,1,5
8, 5, 5, 10, 4, 6.560705741626794, 6, 1, 1, 5.0, 5, 2, 0, 0, 0, 0, 0,1,5
24, 4, 18, 16, 3, 6.5644299287410925, 46, 3, 2, 7.8, 14, 5, 0, 0, 0, 0, 0,1,5
34, 2, 19, 14, 3, 6.563492063492063, 36, 0, 1, 3.0, 4, 2, 0, 0, 0, 0, 0,1,5
18, 4, 10, 9, 3, 6.557309941520468, 13, 1, 1, 2.3333333333333335, 4, 3, 0, 0, 0, 0, 0,1,5
21, 4, 15, 11, 3, 6.556524266201685, 30, 1, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
16, 3, 11, 16, 4, 6.5637836274226204, 36, 1, 1, 9.0, 13, 2, 0, 0, 0, 0, 0,1,5
16, 3, 9, 10, 3, 6.560034552260293, 22, 0, 3, 5.0, 7, 3, 0, 0, 0, 0, 0,1,5
23, 4, 13, 16, 3, 6.559782608695652, 33, 3, 2, 4.8, 8, 5, 0, 0, 0, 0, 0,1,5
13, 7, 9, 16, 3, 6.566828156169849, 38, 1, 1, 2.5, 4, 2, 0, 0, 0, 0, 0,1,5
23, 1, 15, 9, 3, 6.559739524348811, 7, 2, 1, 2.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,5
35, 8, 17, 13, 4, 6.56462012895991, 30, 1, 6, 4.285714285714286, 5, 7, 0, 0, 0, 0, 0,1,5
24, 4, 21, 10, 3, 6.165629487793202, 23, 2, 3, 4.166666666666667, 6, 6, 0, 0, 0, 0, 0,1,5
11, 2, 5, 14, 3, 6.17, 14, 1, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,5
9, 4, 7, 15, 4, 6.173067804646752, 11, 1, 2, 3.25, 5, 4, 0, 0, 0, 0, 1,1,5
